#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 09 02 50 314  4.1  4.8  1.02 13.79  9.85 232 1015.7  15.7  15.5 999.0 99.0 99.00
2015 01 09 03 50 287  3.8  5.1  0.98 14.81  9.88 234 1016.1  15.6  15.2 999.0 99.0 99.00
2015 01 09 04 50 326  3.2  3.8  1.03 14.81  8.91 235 1016.0  15.6  15.1 999.0 99.0 99.00
2015 01 09 05 50 301  2.5  3.1  1.19 17.39 10.71 295 1015.8  15.7  15.0 999.0 99.0 99.00
2015 01 09 06 50 328  2.2  3.0  1.14 17.39 11.16 316 1015.4  15.6  15.1 999.0 99.0 99.00
2015 01 09 07 50 284  4.0  4.8  0.96 17.39 10.12 297 1015.4  15.8  15.1 999.0 99.0 99.00
2015 01 09 08 50 318  2.4  3.0  1.26 17.39 12.09 289 1015.1  15.3  15.1 999.0 99.0 99.00
2015 01 09 09 50 287  1.8  2.4  1.13 14.81 11.02 269 1015.4  15.3  15.2 999.0 99.0 99.00
2015 01 09 10 50 292  5.3  6.1  1.10 16.00 10.46 265 1015.8  15.0  15.3 999.0 99.0 99.00
2015 01 09 11 50 337  4.8  5.6  1.36 17.39 10.21 291 1015.3  14.8  15.3 999.0 99.0 99.00
2015 01 09 12 50 335  3.6  4.5  1.32 17.39  9.60 303 1015.0  14.8  15.2 999.0 99.0 99.00
2015 01 09 13 50 305  3.9  4.8  1.30 16.00 10.28 287 1014.9  14.9  15.1 999.0 99.0 99.00
2015 01 09 14 50 296  4.4  5.3  1.71 17.39 11.77 288 1015.4  14.9  15.0 999.0 99.0 99.00
2015 01 09 15 50 325  3.1  3.7  1.47 16.00 10.35 278 1015.8  15.0  15.1 999.0 99.0 99.00
2015 01 09 16 50 294  2.0  3.0  1.53 16.00 10.80 291 1016.7  15.2  15.2 999.0 99.0 99.00
2015 01 09 17 50  57  1.1  1.7  1.61 13.79 11.27 274 1016.6  15.4  15.3 999.0 99.0 99.00
2015 01 09 18 50 131  0.9  1.4  1.76 13.79 11.55 284 1015.9  15.6  15.4 999.0 99.0 99.00
2015 01 09 19 50 249  3.7  4.5  1.90 13.79 12.07 277 1015.3  15.3  15.7 999.0 99.0 99.00
2015 01 09 20 50 250  3.6  4.9  1.88 13.79 11.82 281 1014.7  15.1  15.7 999.0 99.0 99.00
2015 01 09 21 50 295  1.5  2.7  1.88 16.00 11.51 273 1014.4  15.0  15.8 999.0 99.0 99.00
2015 01 09 22 50  23  2.4  3.0  2.00 14.81 11.55 271 1014.4  15.1  15.7 999.0 99.0 99.00
2015 01 09 23 50  39  1.0  1.7  2.17 12.90 11.90 273 1014.8  15.2  15.6 999.0 99.0 99.00
2015 01 10 00 50 193  0.1  0.7  1.79 12.90 10.95 272 1014.8  15.2  15.6 999.0 99.0 99.00
