FieldID,ID,Deploy_ID,Island,Site,SubCol,SubCol_Code,Species,Year,Phenology,NestNo,GPS_Y_N,GPS_ID,GPS_programmed_start_datetime_local,DeplSess,GPS_Interval_seconds,GPS_notes,Tagging_Event,Contents,NestPhen,NestPhen1,Chick_Stage,Capture_date_local,Capture_time_local,Release_time_local,UTC_LocalTime_offset_hours,UTC,BandNo,R_L,offset,GPS_TagRecov,TDR_TagRecov,Notes,Capture_loc,Blood_FTA,Blood_vial,Feathers,GPS_Track_File,revised_sample_no,TDR_Y_N,TDR_ID,TDR_File,Sex,How_Sexed,Age,Diet,Mass,Culmen,Lat_DD,Long_DD,Date_Modified,Time_Modified,Wing,Processor,Chick % adult sz,Chick Primaries growing
,,233,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,65,,265,9/26/2013 21:00,3,180,round 3 tagging,D,LDC,,,,9/26/2013,21:23,21:29,-10,9/27/2013 7:29,1125-02004,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,234,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,68,,317,9/26/2013 21:00,3,180,round 3 tagging,D,LDC,,,,9/27/2013,0:12,0:19,-10,9/27/2013 10:19,1125-02016,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,235,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,67,,358,9/26/2013 21:00,3,180,round 3 tagging,D,LDC,,,,9/26/2013,21:37,21:43,-10,9/27/2013 7:43,1125-02006,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,236,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,64,,441,9/26/2013 21:00,3,180,round 3 tagging,D,SGC,,,,9/26/2013,23:34,23:40,-10,9/27/2013 9:40,1125-02014,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,237,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,63,,451,9/26/2013 21:00,3,180,round 3 tagging,D,LDC,,,,9/26/2013,22:41,did not record,-10,9/27/2013 8:41,1125-02011,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,238,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,59,,465,9/26/2013 21:00,3,180,round 3 tagging,D,MDC,,,,9/27/2013,0:42,0:50,-10,9/27/2013 10:50,1125-02019,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,239,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,62,,523,9/26/2013 21:00,3,180,round 3 tagging,D,SGC,,,,9/27/2013,0:35,0:42,-10,9/27/2013 10:42,1125-02018,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,240,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,66,,541,9/26/2013 21:00,3,180,round 3 tagging,D,LDC,,,,9/26/2013,20:32,20:38,-10,9/27/2013 6:38,1125-02003,R,,,,molting body and head feathers,burrow,,,,,,,,,,,,,,,,,,,,,,
,,241,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,69,,653,9/26/2013 21:00,3,180,round 3 tagging,D,SGC,,,,9/26/2013,23:40,23:46,-10,9/27/2013 9:46,1125-02015,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,242,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,53,,664,9/26/2013 21:00,3,180,round 3 tagging,D,SGC,,,,9/26/2013,22:24,22:32,-10,9/27/2013 8:32,1125-02009,R,,,,had fluid in nostrils blowing bubbles released at tent,burrow,,,,,,,,,,,,,,,,,,,,,,
,,243,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,61,,689,9/26/2013 21:00,3,180,round 3 tagging,D,SGC,,,,9/26/2013,22:35,22:42,-10,9/27/2013 8:42,1125-02010,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,244,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,54,,742,9/26/2013 21:00,3,180,round 3 tagging,D,LDC,,,,9/26/2013,23:28,23:33,-10,9/27/2013 9:33,1125-02013,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,245,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,51,,753,9/26/2013 21:00,3,180,round 3 tagging,D,SGC,,,,9/26/2013,23:20,23:26,-10,9/27/2013 9:26,1125-02012,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,246,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,50,,763,9/26/2013 21:00,3,180,round 3 tagging,D,LGK,,,,9/26/2013,19:32,19:39,-10,9/27/2013 5:39,1125-02001,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,247,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,58,,811,9/26/2013 21:00,3,180,round 3 tagging,D,LDC,,,,9/27/2013,1:10,1:19,-10,9/27/2013 11:19,1125-02020,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,248,Oahu,Mokuauia,Mokuauia,MOK,WTSH,2013,LC,60,,819,9/26/2013 21:00,3,180,round 3 tagging,D,LDC,,,,9/26/2013,22:02,22:09,-10,9/27/2013 8:09,1125-02007,R,,,,,burrow,,,,,,,,,,,,,,,,,,,,,,
,,249,Lehua,Lehua,Lehua,LEH,RFBO,2013,LC,1,,1,8/6/2013 10:00,1,180,,D,,,,,8/6/2013,12:37,12:37,-10,8/6/2013 22:37,1987-05012,L,,,,,,N,N,N,,,,,,,,,,,,,,,,,,,
,,250,Lehua,Lehua,Lehua,LEH,RFBO,2013,LC,2,,2,8/6/2013 10:00,1,180,,D,,,,,8/6/2013,20:03,20:03,-10,8/7/2013 6:03,2017-24301,R,,,,,,N,N,N,,,,,,,,,,,,,,,,,,,
,,251,Lehua,Lehua,Lehua,LEH,RFBO,2013,LC,3,,3,8/6/2013 10:00,1,180,,D,B/FFC,,,,8/6/2013,20:56,20:56,-10,8/7/2013 6:56,2017-24302,R,,,,,,N,N,N,,,,,,,,,,,,,,,,,,,
,,252,Lehua,Lehua,Lehua,LEH,RFBO,2013,LC,4,,4,8/6/2013 10:00,1,180,,D,,,,,8/6/2013,21:17,21:17,-10,8/7/2013 7:17,2017-24303,,,,,,,N,N,N,,,,,,,,,,,,,,,,,,,
,,253,Lehua,Lehua,Lehua,LEH,RFBO,2013,LC,5,,5,8/6/2013 10:00,1,180,,D,,,,,8/7/2013,7:06,7:06,-10,8/7/2013 17:06,99907,,,,,2017 band to large for tarsus,,N,N,N,,,,,,,,,,,,,,,,,,,
,,2,Oahu,BlackPoint,BlackPoint,BLP,WTSH,2013,EC,3,,541,8/19/2013 21:00,1,180,round 1 (and only) tagging,R,SDC,,,,8/21/2013,22:13,22:18,-10,8/22/2013 8:13,1055-16669,R,,1,,,burrow,Y,N,N,BLP_WTSH_003_16669_541_081913,,,,,,,,,,,,,,,,,,
,,8,Oahu,BlackPoint,BlackPoint,BLP,WTSH,2013,EC,78,,811,8/19/2013 21:00,1,180,round 1 (and only) tagging,R,SDC,,,,8/21/2013,23:33,23:41,-10,8/22/2013 9:33,1055-16667,R,,1,,,burrow,Y,N,N,BLP_WTSH_078_16667_811_081913,,,,,,,,,,,,,,,,,,
,,9,Oahu,BlackPoint,BlackPoint,BLP,WTSH,2013,EC,99,,329,8/19/2013 21:00,1,180,round 1 (and only) tagging,R,SDC,,,,8/21/2013,21:20,21:27,-10,8/22/2013 7:20,1055-16665,R,,1,,blood vial not analyzed bc sole sample from black point,surface,Y,Y,N,BLP_WTSH_099_16665_329_081913,,,,,,,,,,,,,,,,,,
,,10,Oahu,BlackPoint,BlackPoint,BLP,WTSH,2013,EC,103,,913,8/19/2013 21:00,1,180,round 1 (and only) tagging,R,SDC,,,,8/22/2013,0:19,0:26,-10,8/22/2013 10:19,1055-16662,R,,1,,,burrow,Y,N,N,BLP_WTSH_103_16662_913_081913,,,,,,,,,,,,,,,,,,
,,11,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,2,,974,8/20/2013 21:00,1,300,,R,SDC,,,,8/26/2013,20:53,20:38,-10,8/27/2013 6:53,954-24400,,,2,,Tag Lost,,Y,Y,N,,954-24400,,,,,,,,,,,,,,,,,
,,12,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,5,,305,8/20/2013 21:00,1,300,,R,SDC,,,,8/21/2013,20:08,20:18,-10,8/22/2013 6:08,1044-05617,L,,1,,,Burrow,Y,Y,N,HAW_WTSH_005_05617_305_082013,,,,,,,,,,,,,,,,,,
,,13,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,8,,881,8/20/2013 21:00,1,300,,R,SDC,,,,8/21/2013,20:30,20:43,-10,8/22/2013 6:30,954-24424,R,,2,,Tag Lost,Outside burrow,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,15,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,11,,126,8/20/2013 21:00,1,300,,R,SDC,,,,8/21/2013,21:08,21:15,-10,8/22/2013 7:08,954-24411,R,,1,,,Outside burrow,Y,Y,N,HAW_WTSH_011_24411_126_082013,,,,,,,,,,,,,,,,,,
,,16,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,14,,976,8/20/2013 21:00,1,300,,R,SDC,,,,8/27/2013,21:44,21:50,-10,8/28/2013 7:44,99906,,,2,,Tag Lost,,Y,Y,N,,99906,,,,,,,,,,,,,,,,,
,,17,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,15,,497,8/20/2013 21:00,1,300,,R,SDC,,,,8/21/2013,20:26,20:35,-10,8/22/2013 6:26,1044-05611,R,,1,,,,Y,Y,N,HAW_WTSH_015_05611_497_082013,1044-05611,,,,,,,,,,,,,,,,,
,,18,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,22,,378,8/20/2013 21:00,1,300,,R,SDC,,,,8/26/2013,22:20,22:28,-10,8/27/2013 8:20,99905,,,2,,Tag Lost,,Y,Y,N,,99905,,,,,,,,,,,,,,,,,
,,19,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,26,,338,8/20/2013 21:00,1,300,,R,SDC,,,,8/21/2013,20:19,20:26,-10,8/22/2013 6:19,99901,,,1,,,Outside Burrow,Y,Y,N,HAW_WTSH_026_99901_338_082013,99901,,,,,,,,,,,,,,,,,
,,20,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,27,,946,8/20/2013 21:00,1,300,,R,SDC,,,,8/27/2013,20:30,20:38,-10,8/28/2013 6:30,954-24448,,,2,,Tag Lost,,Y,Y,N,,954-24448,,,,,,,,,,,,,,,,,
,,21,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,30,,205,8/20/2013 21:00,1,300,,R,SDC,,,,8/27/2013,19:42,19:49,-10,8/28/2013 5:42,99903,,,2,,Tag Lost,,Y,Y,N,,99903,,,,,,,,,,,,,,,,,
,,22,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,31,,124,8/20/2013 21:00,1,300,,R,SDC,,,,8/21/2013,19:36,19:48,-10,8/22/2013 5:36,954-27873,L,,1,,,Outside Burrow,Y,Y,N,HAW_WTSH_031_27873_124_082013,,,,,,,,,,,,,,,,,,
,,23,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,32,,287,8/20/2013 21:00,1,300,,R,SDC,,,,8/21/2013,20:30,20:53,-10,8/22/2013 6:30,99902,,,1,,,Burrow,Y,Y,N,HAW_WTSH_032_99902_287_082013,99902,,,,,,,,,,,,,,,,,
,,24,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,33,,92,8/20/2013 21:00,1,300,,R,SDC,,,,8/21/2013,21:19,21:26,-10,8/22/2013 7:19,954-27993,L,,1,,,Burrow,Y,Y,N,HAW_WTSH_033_27993_092_082013,,,,,,,,,,,,,,,,,,
,,25,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,34,,234,8/20/2013 21:00,1,300,,R,SDC,,,,8/22/2013,19:39,19:44,-10,8/23/2013 5:39,1044-05791,L,,1,,,Burrow,Y,Y,N,HAW_WTSH_034_05791_234_082013,,,,,,,,,,,,,,,,,,
,,27,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,36,,82,8/20/2013 21:00,1,300,,R,SDC,,,,8/21/2013,19:54,20:01,-10,8/22/2013 5:54,794-82251,R,,1,,,Burrow,Y,Y,N,HAW_WTSH_036_82251_082_082013,,,,,,,,,,,,,,,,,,
,,28,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,37,,365,8/20/2013 21:00,1,300,,R,SDC,,,,8/21/2013,20:57,21:05,-10,8/22/2013 6:57,954-01795,R,,1,,,Burrow,Y,Y,N,HAW_WTSH_037_01795_365_082013,,,,,,,,,,,,,,,,,,
,,29,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,38,,446,8/20/2013 21:00,1,300,,R,SDC,,,,8/22/2013,22:55,22:32,-10,8/23/2013 8:55,954-24412,L,,1,,,Outside burrow,Y,Y,N,HAW_WTSH_038_24412_446_082013,,,,,,,,,,,,,,,,,,
,,30,Maui,Hawea,Hawea,HAW,WTSH,2013,EC,39,,360,8/20/2013 21:00,1,300,,R,SDC,,,,8/27/2013,19:24,19:30,-10,8/28/2013 5:24,99904,,,2,,Tag Lost,,Y,Y,N,,99904,,,,,,,,,,,,,,,,,
,,33,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,55,,117,10/7/2013 21:00,3,300,,R,LDC,,,,10/8/2013,21:03,21:09,-10,10/9/2013 7:03,954-27829,R,,1,,,Outside burrow,Y,Y,N,HAW_WTSH_055_27829_117_100913,,,,,,,,,,,,,,,,,,
,,34,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,54,,6,10/7/2013 21:00,3,300,,R,LDC,,,,10/8/2013,19:25,19:30,-10,10/9/2013 5:25,954-21214,R,,1,,,Burrow,Y,Y,N,HAW_WTSH_054_21214_006_100813,,,,,,,,,,,,,,,,,,
,,37,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,20,,633,10/7/2013 21:00,3,300,,R,LDC,,,,10/8/2013,20:55,21:03,-10,10/9/2013 6:55,954-24496,R,,1,,,Outside burrow,Y,Y,N,HAW_WTSH_020_24496_633_100813,,,,,,,,,,,,,,,,,,
,,41,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,28,,2,10/7/2013 21:00,3,300,,R,LDC,,,,10/8/2013,22:03,22:09,-10,10/9/2013 8:03,1125-02123,R,,1,,,Outside burrow,Y,Y,N,HAW_WTSH_028_02123_002_100813,,,,,,,,,,,,,,,,,,
,,42,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,57,,82,10/7/2013 21:00,3,300,,R,LDC,,,,10/8/2013,20:35,20:33,-10,10/9/2013 6:35,954-27980,R,,1,,,Outside burrow,Y,Y,N,HAW_WTSH_057_27980_082_100813,,,,,,,,,,,,,,,,,,
,,43,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,43,,4,10/7/2013 21:00,3,300,,R,LDC,,,,10/8/2013,21:10,21:21,-10,10/9/2013 7:10,1125-02122,R,,1,,,Outside burrow,Y,Y,N,HAW_WTSH_043_02122_004_100813,,,,,,,,,,,,,,,,,,
,,45,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,47,,365,10/7/2013 21:00,3,300,,R,LDC,,,,10/8/2013,19:12,19:22,-10,10/9/2013 5:12,1125-02126,R,,1,,,Outside Burrow,Y,Y,N,HAW_WTSH_047_02126_365_100813,,,,,,,,,,,,,,,,,,
,,31,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,7,,416,10/7/2013 21:00,3,300,,R,LDC,,,,10/9/2013,20:16,20:22,-10,10/10/2013 6:16,954-27885,R,,1,,,Outside burrow,Y,Y,N,HAW_WTSH_007_27885_416_100913,,,,,,,,,,,,,,,,,,
