 Daily Data listing 
COOP  , Obs Time ,Mx Tmp,Mn Tmp,Av Tmp, Precip 
 ID   ,YYMMDDhhmm, Deg.F, Deg.F, Deg.F,   in.  
967803,1310040000,    67,    52,    60,    0.00 
967803,1310050000,    78,    60,    69,    0.00 
967803,1310060000,    86,    59,    72,    0.00 
967803,1310070000,    86,    56,    71,    0.00 
967803,1310080000,    64,    53,    58,    0.00 
967803,1310090000,    62,    53,    58,    0.00 
967803,1310100000,    62,    50,    56,    0.19 
967803,1310110000,    63,    49,    56,    0.00 
967803,1310120000,    62,    52,    57,    0.00 
967803,1310130000,    61,    52,    56,    0.00 
967803,1310140000,    62,    49,    56,    0.01 
967803,1310150000,    72,    60,    66,    0.00 
967803,1310160000,    83,    58,    70,    0.00 
967803,1310170000,    84,    59,    72,    0.00 
967803,1310180000,    71,    55,    63,    0.00 
967803,1310190000,    72,    53,    62,    0.00 
967803,1310200000,    68,    51,    60,    0.00 
967803,1310210000,    62,    52,    57,    0.00 
967803,1310220000,    66,    50,    58,    0.00 
967803,1310230000,    63,    51,    57,    0.00 
967803,1310240000,    60,    56,    58,    0.00 
967803,1310250000,    60,    53,    56,         
967803,1310260000,    62,    51,    56,    0.00 
967803,1310270000,    64,    50,    57,    0.00 
967803,1310280000,    60,    52,    56,    0.00 
967803,1310290000,    63,    50,    56,    0.01 
967803,1310300000,      ,      ,      ,         
967803,1310310000,      ,      ,      ,         
967803,1311010000,    71,    55,    63,         
967803,1311020000,    76,    56,    66,         
967803,1311030000,    69,    53,    61,         
967803,1311040000,    62,    52,    57,         
967803,1311050000,    66,    52,    59,    0.00 
967803,1311060000,    75,    53,    64,    0.00 
967803,1311070000,    75,    57,    66,    0.00 
967803,1311080000,    80,    52,    66,    0.00 
967803,1311090000,    66,    46,    56,    0.02 
967803,1311100000,    65,    47,    56,    0.00 
967803,1311110000,    64,    50,    57,    0.02 
967803,1311120000,    71,    55,    63,    0.00 
967803,1311130000,    66,    55,    60,    0.00 
967803,1311140000,    62,    55,    58,    0.00 
967803,1311150000,    59,    56,    58,    0.00 
967803,1311160000,    60,    53,    56,    0.00 
967803,1311170000,    63,    56,    60,    0.00 
967803,1311180000,    60,    55,    58,    0.01 
967803,1311190000,    63,    51,    57,    0.00 
967803,1311200000,    60,    53,    56,    0.00 
967803,1311210000,    65,    57,    61,    0.16 
967803,1311220000,    59,    51,    55,    0.00 
967803,1311230000,    65,    49,    57,    0.00 
967803,1311240000,    64,    48,    56,    0.00 
967803,1311250000,    66,    48,    57,    0.00 
967803,1311260000,    72,    53,    62,    0.00 
967803,1311270000,    68,    50,    59,    0.00 
967803,1311280000,    66,    51,    58,    0.01 
967803,1311290000,    65,    54,    60,    0.37 
967803,1311300000,    66,    52,    59,    0.25 
967803,1312010000,    74,    68,    71,    0.00 
967803,1312020000,    75,    55,    65,    0.00 
967803,1312030000,    73,    53,    63,         
967803,1312040000,    60,    48,    54,    0.00 
967803,1312050000,    54,    47,    50,    0.00 
967803,1312060000,    55,    46,    50,    0.00 
967803,1312070000,    53,    47,    50,    0.06 
967803,1312080000,    55,    43,    49,    0.04 
967803,1312090000,    52,    38,    45,    0.00 
967803,1312100000,    59,    41,    50,    0.00 
967803,1312110000,    62,    43,    52,    0.00 
967803,1312120000,    65,    46,    56,    0.00 
967803,1312130000,    66,    49,    58,    0.00 
967803,1312140000,    60,    45,    52,    0.01 
967803,1312150000,    72,    50,    61,    0.00 
967803,1312160000,    71,    56,    64,    0.00 
967803,1312170000,    79,    59,    69,    0.00 
967803,1312180000,    78,    52,    65,    0.00 
967803,1312190000,      ,      ,      ,         
967803,1312200000,      ,      ,      ,         
967803,1312210000,      ,      ,      ,         
967803,1312220000,      ,      ,      ,         
967803,1312230000,      ,      ,      ,         
967803,1312240000,      ,      ,      ,         
967803,1312250000,    74,    56,    65,    0.04 
967803,1312260000,    78,    56,    67,    0.00 
967803,1312270000,    78,    58,    68,    0.00 
967803,1312280000,    81,    53,    67,    0.00 
967803,1312290000,    63,    46,    54,    0.01 
967803,1312300000,    71,    52,    62,    0.00 
967803,1312310000,    73,    50,    62,    0.00 
967803,1401010000,    61,    50,    56,    0.02 
967803,1401020000,    68,    51,    60,    0.01 
967803,1401030000,    77,    54,    66,    0.00 
967803,1401040000,    64,    51,    58,    0.00 
967803,1401050000,    61,    45,    53,    0.00 
967803,1401060000,    66,    52,    59,    0.00 
967803,1401070000,    73,    53,    63,    0.00 
967803,1401080000,    62,    52,    57,    0.00 
967803,1401090000,    59,    52,    56,    0.00 
967803,1401100000,    65,    53,    59,    0.00 
967803,1401110000,    64,    51,    58,    0.01 
967803,1401120000,    62,    51,    56,    0.00 
967803,1401130000,    67,    52,    60,    0.00 
967803,1401140000,    75,    55,    65,    0.00 
967803,1401150000,    78,    58,    68,    0.00 
967803,1401160000,    84,    59,    72,    0.00 
967803,1401170000,    83,    61,    72,    0.00 
967803,1401180000,    84,    56,    70,    0.00 
967803,1401190000,    81,    55,    68,    0.00 
967803,1401200000,    76,    47,    62,    0.00 
967803,1401210000,    70,    50,    60,    0.00 
967803,1401220000,    67,    51,    59,         
967803,1401230000,    74,    48,    61,    0.01 
967803,1401240000,    62,    51,    56,    0.00 
967803,1401250000,    65,    54,    60,    0.00 
967803,1401260000,    73,    55,    64,    0.01 
967803,1401270000,    63,    51,    57,    0.01 
967803,1401280000,    63,    52,    58,    0.02 
967803,1401290000,    63,    54,    58,    0.00 
967803,1401300000,    64,    53,    58,    0.01 
967803,1401310000,    59,    52,    56,    0.00 
967803,1402010000,    59,    49,    54,    0.00 
967803,1402020000,    58,    48,    53,    0.00 
967803,1402030000,    55,    42,    48,    0.50 
967803,1402040000,    57,    49,    53,    0.00 
967803,1402050000,    55,    50,    52,    0.00 
967803,1402060000,    57,    48,    52,    0.01 
967803,1402070000,    55,    50,    52,    0.57 
967803,1402080000,    58,    51,    54,    0.02 
967803,1402090000,    59,    51,    55,    0.02 
967803,1402100000,    62,    53,    58,    0.01 
967803,1402110000,    57,    51,    54,    0.01 
967803,1402120000,    63,    52,    58,    0.00 
967803,1402130000,    62,    53,    58,    0.00 
967803,1402140000,    63,    50,    56,    0.03 
967803,1402150000,    61,    50,    56,    0.02 
967803,1402160000,    63,    50,    56,    0.00 
967803,1402170000,    61,    51,    56,    0.01 
967803,1402180000,    59,    50,    54,    0.00 
967803,1402190000,    61,    51,    56,    0.00 
967803,1402200000,    62,    51,    56,    0.00 
967803,1402210000,    70,    55,    62,    0.00 
967803,1402220000,    74,    50,    62,    0.00 
967803,1402230000,    68,    48,    58,    0.00 
967803,1402240000,    64,    47,    56,    0.00 
967803,1402250000,    61,    48,    54,    0.00 
967803,1402260000,    62,    52,    57,    0.00 
967803,1402270000,    61,    53,    57,    0.90 
967803,1402280000,    62,    51,    56,    1.55 
967803,1403010000,    57,    51,    54,    0.35 
967803,1403020000,    57,    50,    54,    0.34 
967803,1403030000,    57,    48,    52,    0.01 
967803,1403040000,    59,    50,    54,    0.00 
967803,1403050000,    57,    50,    54,    0.01 
967803,1403060000,    58,    52,    55,    0.01 
967803,1403070000,    63,    53,    58,    0.01 
967803,1403080000,    61,    52,    56,    0.01 
967803,1403090000,    75,    57,    66,    0.00 
967803,1403100000,    76,    51,    64,    0.01 
967803,1403110000,    63,    53,    58,    0.01 
967803,1403120000,    69,    53,    61,    0.00 
967803,1403130000,    64,    48,    56,    0.01 
967803,1403140000,    67,    51,    59,    0.01 
967803,1403150000,    60,    52,    56,    0.01 
967803,1403160000,    74,    53,    64,    0.00 
967803,1403170000,    82,    51,    66,    0.00 
967803,1403180000,    61,    50,    56,    0.00 
967803,1403190000,    69,    47,    58,    0.01 
967803,1403200000,    68,    50,    59,    0.00 
967803,1403210000,    62,    50,    56,    0.00 
967803,1403220000,    59,    47,    53,    0.00 
967803,1403230000,    60,    49,    54,    0.00 
967803,1403240000,    59,    50,    54,    0.00 
967803,1403250000,    57,    48,    52,    0.00 
967803,1403260000,    60,    50,    55,    0.01 
967803,1403270000,    62,    52,    57,    0.00 
967803,1403280000,    62,    50,    56,    0.00 
967803,1403290000,    62,    51,    56,    0.01 
967803,1403300000,    62,    49,    56,    0.03 
967803,1403310000,    61,    50,    56,    0.00 
967803,1404010000,    61,    45,    53,    0.09 
967803,1404020000,    60,    44,    52,    0.23 
967803,1404030000,    58,    49,    54,    0.07 
967803,1404040000,    61,    49,    55,    0.00 
967803,1404050000,    60,    51,    56,    0.00 
967803,1404060000,    60,    51,    56,    0.00 
967803,1404070000,    71,    54,    62,    0.00 
967803,1404080000,    77,    55,    66,    0.00 
967803,1404090000,    76,    48,    62,    0.01 
967803,1404100000,    68,    47,    58,    0.00 
967803,1404110000,    56,    49,    52,    0.00 
967803,1404120000,    60,    51,    56,    0.00 
967803,1404130000,    61,    51,    56,    0.00 
967803,1404140000,    62,    49,    56,    0.00 
967803,1404150000,    63,    49,    56,    0.00 
967803,1404160000,    59,    50,    54,    0.00 
967803,1404170000,      ,      ,      ,         
967803,1404180000,      ,      ,      ,         
967803,1404190000,    63,    50,    56,         
967803,1404200000,    61,    48,    54,         
967803,1404210000,    66,    50,    58,         
967803,1404220000,    68,    51,    60,         
967803,1404230000,    60,    49,    54,         
967803,1404240000,    60,    50,    55,    0.02 
967803,1404250000,    63,    51,    57,    0.00 
967803,1404260000,    64,    48,    56,    0.06 
967803,1404270000,    60,    50,    55,    0.01 
967803,1404280000,    61,    50,    56,    0.00 
967803,1404290000,    64,    52,    58,    0.00 
967803,1404300000,    85,    65,    75,    0.00 
967803,1405010000,    90,    62,    76,    0.00 
967803,1405020000,    86,    64,    75,    0.00 
967803,1405030000,    89,    52,    70,    0.00 
967803,1405040000,    62,    49,    56,    0.00 
967803,1405050000,    62,    50,    56,    0.00 
967803,1405060000,    63,    51,    57,    0.00 
967803,1405070000,    62,    51,    56,    0.00 
967803,1405080000,    61,    49,    55,    0.00 
967803,1405090000,    62,    52,    57,    0.00 
967803,1405100000,    60,    50,    55,    0.00 
967803,1405110000,    60,    49,    54,    0.00 
967803,1405120000,    63,    53,    58,    0.00 
967803,1405130000,    85,    60,    72,    0.00 
967803,1405140000,    89,    65,    77,    0.00 
967803,1405150000,    93,    71,    82,    0.00 
967803,1405160000,    97,    57,    77,    0.00 
967803,1405170000,    69,    52,    60,    0.00 
967803,1405180000,    62,    52,    57,    0.00 
967803,1405190000,    63,    51,    57,    0.00 
967803,1405200000,    63,    51,    57,    0.00 
967803,1405210000,    65,    50,    58,    0.00 
967803,1405220000,    62,    50,    56,    0.00 
967803,1405230000,    64,    50,    57,    0.00 
967803,1405240000,    62,    52,    57,    0.00 
967803,1405250000,    64,    51,    58,    0.00 
967803,1405260000,    66,    52,    59,    0.00 
967803,1405270000,    68,    51,    60,    0.01 
967803,1405280000,    65,    51,    58,    0.00 
967803,1405290000,    66,    51,    58,    0.00 
967803,1405300000,    70,    48,    59,    0.01 
967803,1405310000,    61,    48,    54,    0.00 
967803,1406010000,    62,    48,    55,    0.00 
967803,1406020000,    60,    49,    54,    0.00 
967803,1406030000,    63,    51,    57,    0.00 
967803,1406040000,    63,    49,    56,    0.00 
967803,1406050000,    61,    51,    56,    0.00 
967803,1406060000,    59,    49,    54,    0.00 
967803,1406070000,    62,    51,    56,    0.00 
967803,1406080000,    61,    49,    55,    0.00 
967803,1406090000,    63,    50,    56,    0.00 
967803,1406100000,    67,    54,    60,    0.02 
967803,1406110000,    64,    57,    60,    0.02 
967803,1406120000,    67,    55,    61,    0.00 
967803,1406130000,    66,    54,    60,    0.00 
967803,1406140000,    63,    52,    58,    0.00 
967803,1406150000,    64,    53,    58,    0.00 
967803,1406160000,    64,    54,    59,    0.00 
967803,1406170000,      ,      ,      ,         
967803,1406180000,      ,      ,      ,         
967803,1406190000,    66,    51,    58,         
967803,1406200000,    65,    51,    58,         
967803,1406210000,    68,    54,    61,         
967803,1406220000,    64,    52,    58,         
967803,1406230000,    63,    51,    57,         
967803,1406240000,    64,    53,    58,         
967803,1406250000,    65,    52,    58,    0.01 
967803,1406260000,    62,    52,    57,    0.01 
967803,1406270000,    65,    53,    59,    0.00 
967803,1406280000,    64,    55,    60,    0.01 
967803,1406290000,    65,    54,    60,    0.00 
967803,1406300000,    71,    55,    63,    0.01 
967803,1407010000,      ,      ,      ,         
967803,1407020000,      ,      ,      ,         
967803,1407030000,      ,      ,      ,         
967803,1407040000,      ,      ,      ,         
967803,1407050000,      ,      ,      ,         
967803,1407060000,      ,      ,      ,         
967803,1407070000,      ,      ,      ,         
967803,1407080000,      ,      ,      ,         
967803,1407090000,      ,      ,      ,         
967803,1407100000,      ,      ,      ,         
967803,1407110000,      ,      ,      ,         
967803,1407120000,      ,      ,      ,         
967803,1407130000,      ,      ,      ,         
967803,1407140000,      ,      ,      ,         
967803,1407150000,      ,      ,      ,         
967803,1407160000,      ,      ,      ,         
967803,1407170000,      ,      ,      ,         
967803,1407180000,      ,      ,      ,         
967803,1407190000,      ,      ,      ,         
967803,1407200000,      ,      ,      ,         
967803,1407210000,      ,      ,      ,         
967803,1407220000,      ,      ,      ,         
967803,1407230000,      ,      ,      ,         
967803,1407240000,      ,      ,      ,         
967803,1407250000,      ,      ,      ,         
967803,1407260000,      ,      ,      ,         
967803,1407270000,      ,      ,      ,         
967803,1407280000,      ,      ,      ,         
967803,1407290000,      ,      ,      ,         
967803,1407300000,      ,      ,      ,         
967803,1407310000,      ,      ,      ,         
967803,1408010000,      ,      ,      ,         
967803,1408020000,      ,      ,      ,         
967803,1408030000,      ,      ,      ,         
967803,1408040000,      ,      ,      ,         
967803,1408050000,      ,      ,      ,         
967803,1408060000,      ,      ,      ,         
